query_id,query_text,tau,k,head_mean,tail_mean,tail_std,tail_to_head_ratio,tail_cv,tail_decay,n_tail_items,total_items
27,what is known about those infected with Covid-19 but are asymptomatic?,0.7,10,0.8674591098161551,0.8376122223094383,0.006479833184877812,0.9655927441778294,0.007736077641049479,0.0032328498029950492,7,10
27,what is known about those infected with Covid-19 but are asymptomatic?,0.8,10,0.8517601962258889,0.8144143069624092,0.007405664208710981,0.956154455879768,0.009093239332118957,0.003694735694673395,7,10
27,what is known about those infected with Covid-19 but are asymptomatic?,1.0,10,0.8203623690453568,0.768018476268351,0.009257326314112897,0.9361941810691322,0.012053520325568735,0.0046185074780300695,7,10
28,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,0.4,10,0.9622272745406463,0.9520903048980222,0.0047482325207082315,0.9894650984119491,0.004987166129390228,0.0016583294609436067,7,10
28,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,0.5,10,0.9527862921386211,0.9401140284715447,0.0059356627386840275,0.986699783811297,0.006313768924748779,0.0020728967464891867,7,10
28,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,0.55,10,0.9480658009376087,0.9341258902583061,0.006529377862652444,0.9852964734457076,0.006989826457809588,0.0022801803892619843,7,10
28,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,0.6,10,0.9433453097365962,0.9281377520450675,0.0071230929932781465,0.9838791187759496,0.0076746075435279466,0.0024874640320347663,7,10
28,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,0.65,10,0.9386248185355838,0.9221496138318289,0.007716808129024564,0.9824475079090078,0.008368282123937285,0.0026947476748075483,7,10
28,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,0.7,10,0.9339043273345712,0.9161614756185903,0.008310523268794164,0.9810014246677492,0.009071024584594016,0.0029020313175803303,7,10
28,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,0.8,10,0.9244633449325462,0.9041851991921128,0.009497953557385202,0.9780649542768913,0.010504433788422548,0.003316598603125926,7,10
28,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,1.0,10,0.9055813801284961,0.8802326463391583,0.011872814158100334,0.9720083315033035,0.013488268365731207,0.00414573317421707,7,10
29,which SARS-CoV-2 proteins-human proteins interactions indicate potential for drug targets. Are there approved drugs that can be repurposed based on this information?,0.4,10,0.8994457014541846,0.8892126971095312,0.0034373197796471167,0.9886229882158433,0.0038655765834433595,0.0014862759613229709,7,10
29,which SARS-CoV-2 proteins-human proteins interactions indicate potential for drug targets. Are there approved drugs that can be repurposed based on this information?,0.5,10,0.874308909288476,0.861518357150471,0.004297995566009358,0.9853706716217565,0.004988861270728186,0.001858266114931974,7,10
29,which SARS-CoV-2 proteins-human proteins interactions indicate potential for drug targets. Are there approved drugs that can be repurposed based on this information?,0.55,10,0.8617405132056217,0.8476711871709408,0.004728333625136302,0.9836733612739827,0.005578028009795724,0.0020442611917364756,7,10
29,which SARS-CoV-2 proteins-human proteins interactions indicate potential for drug targets. Are there approved drugs that can be repurposed based on this information?,0.6,10,0.8491721171227674,0.8338240171914109,0.005158671757978442,0.9819258079464971,0.006186763215761664,0.002230256268540961,7,10
29,which SARS-CoV-2 proteins-human proteins interactions indicate potential for drug targets. Are there approved drugs that can be repurposed based on this information?,0.65,10,0.836603721039913,0.8199768472118806,0.00558900994750818,0.9801257472207213,0.006816058241781051,0.002416251345345447,7,10
29,which SARS-CoV-2 proteins-human proteins interactions indicate potential for drug targets. Are there approved drugs that can be repurposed based on this information?,0.7,10,0.8240353249570589,0.8061296772323506,0.006019348181567388,0.9782707765281284,0.0074669725623219205,0.002602246422149964,7,10
29,which SARS-CoV-2 proteins-human proteins interactions indicate potential for drug targets. Are there approved drugs that can be repurposed based on this information?,0.8,10,0.7988985327913501,0.7784353372732903,0.006880024749850703,0.9743857390167416,0.008838273932874258,0.0029742365757589517,7,10
29,which SARS-CoV-2 proteins-human proteins interactions indicate potential for drug targets. Are there approved drugs that can be repurposed based on this information?,1.0,10,0.7486249484599331,0.7230466573551702,0.008601378146758498,0.9658329699572764,0.01189602089887456,0.003718216882976942,7,10
3,will SARS-CoV2 infected people develop immunity? Is cross protection possible?,0.4,10,0.8602834883831344,0.8344438711482328,0.006995798273526493,0.9699638344989441,0.008383785315481982,0.0027705250032949674,7,10
3,will SARS-CoV2 infected people develop immunity? Is cross protection possible?,0.5,10,0.8297828652049996,0.798574860171821,0.007358379827220456,0.9623901548925471,0.009214389525907729,0.003182578618491773,7,10
3,will SARS-CoV2 infected people develop immunity? Is cross protection possible?,0.55,10,0.8145325536159321,0.784259005728062,0.005423190316469983,0.9628332253223304,0.006915050100617459,0.002506548750015325,7,10
3,will SARS-CoV2 infected people develop immunity? Is cross protection possible?,0.6,10,0.8019810982184686,0.7709487911189254,0.00652223466779293,0.9613054382846693,0.008460010240533368,0.002523891914871806,7,10
3,will SARS-CoV2 infected people develop immunity? Is cross protection possible?,0.65,10,0.7938210007772879,0.7611393965915269,0.0021478011120960013,0.9588300080827289,0.0028218235998742295,0.0007559894157894867,7,10
3,will SARS-CoV2 infected people develop immunity? Is cross protection possible?,0.7,10,0.7856609033361069,0.7572684356209949,0.005012065861116279,0.963861676717588,0.0066186118757295825,0.0023032223038225797,7,10
3,will SARS-CoV2 infected people develop immunity? Is cross protection possible?,0.8,10,0.7799849786490922,0.754308545810767,0.00784485921597953,0.9670808623996888,0.010400066736016492,0.0030469878666269856,7,10
3,will SARS-CoV2 infected people develop immunity? Is cross protection possible?,1.0,10,0.7916388648668399,0.7564024951904685,0.011229111759968057,0.9554893383332078,0.014845418717372782,0.004115057603636396,7,10
30,is remdesivir an effective treatment for COVID-19,0.4,10,0.9704546655536003,0.954221322231095,0.0044646219069081755,0.9832724351804266,0.00467881172102642,0.002157394217625476,7,10
30,is remdesivir an effective treatment for COVID-19,0.5,10,0.9652419021238027,0.9427776266822951,0.005580136662940968,0.9767267921211462,0.005918825929904474,0.002696477619100587,7,10
30,is remdesivir an effective treatment for COVID-19,0.55,10,0.962635520408904,0.9370557789078955,0.006137894063115012,0.9734273866290091,0.006550190715720792,0.00296601931983815,7,10
30,is remdesivir an effective treatment for COVID-19,0.6,10,0.9600291386940052,0.9313339311334955,0.006695651473138711,0.9701100660345103,0.007189313359376542,0.0032355610205756663,7,10
30,is remdesivir an effective treatment for COVID-19,0.65,10,0.9574227569791064,0.925769693849365,0.006957157934085819,0.9669393035636481,0.007514998579352762,0.0033474922310440087,7,10
30,is remdesivir an effective treatment for COVID-19,0.7,10,0.9548163752642077,0.921480823893552,0.005368555669974749,0.9650869505024656,0.005826009104878471,0.002519905995019167,7,10
30,is remdesivir an effective treatment for COVID-19,0.8,10,0.9496036118344101,0.9129030839819261,0.006867633411837529,0.9613517394046267,0.007522850489103503,0.003022618237093869,7,10
30,is remdesivir an effective treatment for COVID-19,1.0,10,0.9403113536686742,0.8974032010453897,0.015005143931665648,0.9543681436410651,0.016720626708469587,0.0067745252785062415,7,10
31,How does the coronavirus differ from seasonal flu?,0.4,10,0.8840690841405499,0.8757188866292271,0.0017057850395286107,0.9905548133498635,0.0019478682777922401,0.0007899355168353875,7,10
31,How does the coronavirus differ from seasonal flu?,0.5,10,0.8550871757700621,0.8446495894208377,0.002131280978318792,0.9877935412376818,0.0025232723782890563,0.0009870138896488673,7,10
31,How does the coronavirus differ from seasonal flu?,0.55,10,0.8405962215848181,0.8291149408166428,0.0023440290135540187,0.9863415032409627,0.00282714603025396,0.0010855530760556073,7,10
31,How does the coronavirus differ from seasonal flu?,0.6,10,0.8261052673995742,0.813580292212448,0.0025567770780732424,0.9848385239976104,0.003142624154673597,0.0011840922624623313,7,10
31,How does the coronavirus differ from seasonal flu?,0.65,10,0.8116143132143302,0.7990395789376598,0.0009182985095631544,0.9845065148902201,0.0011492528452521113,0.00044097264514932267,7,10
31,How does the coronavirus differ from seasonal flu?,0.7,10,0.7979235726629091,0.7842906748953976,0.0018183498992515174,0.9829145318742565,0.002318464260070457,0.000873435526923237,7,10
31,How does the coronavirus differ from seasonal flu?,0.8,10,0.7736162254976912,0.7534753808376056,0.0020782250257025963,0.9739653280318308,0.0027581857066017535,0.0009982675561285767,7,10
31,How does the coronavirus differ from seasonal flu?,1.0,10,0.7321162114350122,0.6932282746778862,0.00299375771788821,0.9468828361539732,0.004318574165601197,0.0011756348026996813,7,10
32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",0.4,10,0.8937455671321439,0.8831524462418802,0.0022090086235395353,0.9881474982592026,0.002501276685514073,0.000791958211157454,7,10
32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",0.5,10,0.8671844256255063,0.8541537858944224,0.0026083731484104387,0.9849736234346173,0.003053751199708253,0.0009643820592423509,7,10
32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",0.55,10,0.8539038548721876,0.839730032001153,0.00281581274235384,0.9834011489816309,0.00335323572463343,0.0010606554923309672,7,10
32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",0.6,10,0.8406232841188688,0.8253062781078837,0.003068409810189834,0.9817789891139642,0.0037179043605781617,0.0011569289254196155,7,10
32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",0.65,10,0.8273427133655499,0.811402590492326,0.0029792260844823983,0.9807333495349454,0.0036716990053910544,0.0012043347782352118,7,10
32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",0.7,10,0.8140621426122312,0.7977796555376484,0.003556420440676373,0.9799984715880115,0.00445789813765004,0.001296883219334331,7,10
32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",0.8,10,0.7897977461200615,0.7695494663363779,0.004657503153487776,0.9743627024980069,0.00605224661601147,0.0018781612453302138,7,10
32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",1.0,10,0.7430196926160059,0.7123387710137156,0.006051517429591783,0.9587077948172953,0.008495280161404082,0.002347581527787262,7,10
33,What vaccine candidates are being tested for Covid-19?,0.4,10,0.9082387428556591,0.8957723659332978,0.003890327729136309,0.9862741189798127,0.004342986987640559,0.0013589156266216357,7,10
33,What vaccine candidates are being tested for Covid-19?,0.5,10,0.8853004684769538,0.8702567278843273,0.005244230709666436,0.9830071923281513,0.006026073159371757,0.002016212295990329,7,10
33,What vaccine candidates are being tested for Covid-19?,0.55,10,0.8740256308578102,0.8574156376154667,0.0058355802046024755,0.980995988383039,0.006806010934010529,0.0022934185661766604,7,10
33,What vaccine candidates are being tested for Covid-19?,0.6,10,0.8629113779549563,0.8447505843169436,0.00603826360569245,0.9789540454535985,0.007147983934897098,0.002256943823491556,7,10
33,What vaccine candidates are being tested for Covid-19?,0.65,10,0.8517971250521024,0.8329599098194306,0.005810408870912453,0.9778853265893336,0.0069756164761543395,0.002148173774331154,7,10
33,What vaccine candidates are being tested for Covid-19?,0.7,10,0.8406828721492486,0.8214721471400565,0.006244966960534851,0.9771486661074955,0.007602165188773124,0.0022202106662719662,7,10
33,What vaccine candidates are being tested for Covid-19?,0.8,10,0.8197207428271801,0.8014288734215368,0.005162397396482614,0.9776852427296697,0.006441491650335498,0.002565453351964025,7,10
33,What vaccine candidates are being tested for Covid-19?,1.0,10,0.7972494642209962,0.7680506557379486,0.009000567265548194,0.9633755683842595,0.011718715684059125,0.0036642318059036,7,10
34,What are the longer-term complications of those who recover from COVID-19?,0.4,10,0.8980558018140078,0.8792350010143231,0.0017373254015549016,0.9790427267863889,0.0019759511388316533,0.0006574384252253809,7,10
34,What are the longer-term complications of those who recover from COVID-19?,0.5,10,0.8753129207846101,0.8552820303832974,0.0030837997961321874,0.9771157377828292,0.003605594045685927,0.00136160324535582,7,10
34,What are the longer-term complications of those who recover from COVID-19?,0.55,10,0.8639414802699114,0.8449666388957036,0.004233514612093423,0.9780368904520249,0.005010274272634303,0.0019332002328414763,7,10
34,What are the longer-term complications of those who recover from COVID-19?,0.6,10,0.8525700397552125,0.8350185801025267,0.006218599308587396,0.9794134688831839,0.007447258608094509,0.002504797220327085,7,10
34,What are the longer-term complications of those who recover from COVID-19?,0.65,10,0.842047124537329,0.824726558295229,0.008218997855454803,0.9794304074708207,0.00996572472753161,0.0029534798885475816,7,10
34,What are the longer-term complications of those who recover from COVID-19?,0.7,10,0.8324859063763103,0.8143467839743522,0.009666378453846332,0.9782108955082315,0.011870100851470635,0.0034207740338864884,7,10
34,What are the longer-term complications of those who recover from COVID-19?,0.8,10,0.816445060701566,0.7937130042066013,0.009882903711729004,0.9721572735397147,0.012451482663570561,0.0037392123284096324,7,10
34,What are the longer-term complications of those who recover from COVID-19?,1.0,10,0.7858179026371509,0.7608261095618423,0.005837361324263673,0.968196457485331,0.0076723987924460085,0.00263016166559839,7,10
35,What new public datasets are available related to COVID-19?,0.4,10,0.8962223929970158,0.8911844209386727,0.001717101374892617,0.9943786585810517,0.0019267632316597467,0.0006944609541973401,7,10
35,What new public datasets are available related to COVID-19?,0.5,10,0.8702805354735275,0.863982380592995,0.00214633245505784,0.9927630750961177,0.0024842317427639007,0.0008680564933654576,7,10
35,What new public datasets are available related to COVID-19?,0.55,10,0.8573096067117832,0.8503813604201562,0.0023609479976887705,0.9919186181545308,0.002776340248711794,0.0009548542629495323,7,10
35,What new public datasets are available related to COVID-19?,0.6,10,0.8443386779500391,0.8367803402473173,0.002575563541452359,0.9910482157218325,0.0030779446141040194,0.001041652032533591,7,10
35,What new public datasets are available related to COVID-19?,0.65,10,0.8313677491882948,0.8235690661387813,0.002343305049698804,0.9906194544386311,0.002845304839684118,0.0009816375487238713,7,10
35,What new public datasets are available related to COVID-19?,0.7,10,0.8183968204265506,0.8104033646311849,0.002409488229122005,0.9902327873277911,0.002973196230766594,0.0010571507235736441,7,10
35,What new public datasets are available related to COVID-19?,0.8,10,0.792454962903062,0.7840719616159918,0.0034468949921033364,0.9894214792265794,0.004396146222343164,0.0015150360224333184,7,10
35,What new public datasets are available related to COVID-19?,1.0,10,0.745642846094689,0.7356630255459359,0.004521733231293082,0.9866158166727911,0.006146473418230448,0.0016464527024389528,7,10
36,What is the protein structure of the SARS-CoV-2 spike?,0.4,10,0.9087873825285536,0.8924387943554078,0.005781323604845174,0.9820105467049306,0.006478117761589373,0.0026149404354493927,7,10
36,What is the protein structure of the SARS-CoV-2 spike?,0.5,10,0.8859857217400161,0.8655505248376977,0.007227912149724674,0.9769350719758947,0.008350653072597934,0.003269325895963182,7,10
36,What is the protein structure of the SARS-CoV-2 spike?,0.55,10,0.8745848913457474,0.8521063900788425,0.007951206502135174,0.9742980910265708,0.009331236797085252,0.0035965186262200926,7,10
36,What is the protein structure of the SARS-CoV-2 spike?,0.6,10,0.8631840609514786,0.8386622553199875,0.008674500890077904,0.9715914522280903,0.010343258963965405,0.0039237113564769876,7,10
36,What is the protein structure of the SARS-CoV-2 spike?,0.65,10,0.8517832305572098,0.8252181205611324,0.00939779530534872,0.968812358540213,0.011388256112163897,0.004250904086733882,7,10
36,What is the protein structure of the SARS-CoV-2 spike?,0.7,10,0.840382400162941,0.8117739858022771,0.01012108974208875,0.9659578611414078,0.012467866572597871,0.004578096816990808,7,10
36,What is the protein structure of the SARS-CoV-2 spike?,0.8,10,0.8175807393744035,0.7848857162845669,0.0115676786638674,0.9600100375225887,0.014738042015372134,0.005232482277504613,7,10
36,What is the protein structure of the SARS-CoV-2 spike?,1.0,10,0.7719774177973283,0.7324291273499053,0.013552578801142965,0.9487701459451164,0.01850360436944837,0.006420612324188827,7,10
37,What is the result of phylogenetic analysis of SARS-CoV-2 genome sequence?,0.4,10,0.9270135374386629,0.9174316485278887,0.0010222552256020875,0.9896637012041389,0.00111425764223678,0.0003647924517233043,7,10
37,What is the result of phylogenetic analysis of SARS-CoV-2 genome sequence?,0.5,10,0.9088730755702211,0.8975348831601858,0.001412599397199116,0.9875249991282646,0.0015738657334692196,0.0005911341857656975,7,10
37,What is the result of phylogenetic analysis of SARS-CoV-2 genome sequence?,0.55,10,0.901318750932559,0.8881420791992534,0.0032048215104996803,0.9853806750168326,0.0036084558828573233,0.0014607009466958937,7,10
37,What is the result of phylogenetic analysis of SARS-CoV-2 genome sequence?,0.6,10,0.8954839603294095,0.8780123320806725,0.0034958229519552785,0.9804891778940297,0.003981519193097255,0.0015933245499778323,7,10
37,What is the result of phylogenetic analysis of SARS-CoV-2 genome sequence?,0.65,10,0.8896491697262601,0.8678825849620919,0.0037868244211278993,0.9755335187118023,0.004363291171804425,0.001725948153259771,7,10
37,What is the result of phylogenetic analysis of SARS-CoV-2 genome sequence?,0.7,10,0.8838143791231108,0.8577528378435112,0.004077825912083619,0.9705124267094897,0.0047540803506237765,0.0018585717565416937,7,10
37,What is the result of phylogenetic analysis of SARS-CoV-2 genome sequence?,0.8,10,0.8721447979168117,0.8374933436063496,0.004659828943020645,0.9602686911700559,0.005564019079787364,0.002123818963105571,7,10
37,What is the result of phylogenetic analysis of SARS-CoV-2 genome sequence?,1.0,10,0.8534013623355782,0.803651307707401,0.009112048884734185,0.9417038021921809,0.011338311525589857,0.003705243549125619,7,10
38,What is the mechanism of inflammatory response and pathogenesis of COVID-19 cases?,0.4,10,0.9290565214785613,0.9178898113261197,0.0068349211560166725,0.9879805911757982,0.0074463416759599195,0.002700337279612164,7,10
38,What is the mechanism of inflammatory response and pathogenesis of COVID-19 cases?,0.5,10,0.9113210039101357,0.8973634040077412,0.0085435562034602,0.9846842113344171,0.009520731696103912,0.0033753278598895875,7,10
38,What is the mechanism of inflammatory response and pathogenesis of COVID-19 cases?,0.55,10,0.902453245125923,0.887100200348552,0.009397873734538466,0.9829874346839667,0.01059392583931999,0.0037128231500282677,7,10
38,What is the mechanism of inflammatory response and pathogenesis of COVID-19 cases?,0.6,10,0.8935854863417102,0.8768369966893627,0.010252191268886435,0.981256981107745,0.011692243036727706,0.004050318440166979,7,10
38,What is the mechanism of inflammatory response and pathogenesis of COVID-19 cases?,0.65,10,0.8847177275574974,0.8665737930301732,0.01110650880574953,0.9794918379476634,0.012816575916648813,0.004387813730305691,7,10
38,What is the mechanism of inflammatory response and pathogenesis of COVID-19 cases?,0.7,10,0.8758499687732847,0.8563105893709838,0.01196082634458878,0.9776909515340079,0.013967859901598077,0.004725309020444387,7,10
38,What is the mechanism of inflammatory response and pathogenesis of COVID-19 cases?,0.8,10,0.8581144512048592,0.8357841820526054,0.013669461426713849,0.9739775164945651,0.016355252612155174,0.0054002996007217795,7,10
38,What is the mechanism of inflammatory response and pathogenesis of COVID-19 cases?,1.0,10,0.822643416068008,0.7947313674158482,0.017086731602524892,0.9660702947267589,0.02150000906354581,0.006750280761276579,7,10
39,What is the mechanism of cytokine storm syndrome on the COVID-19?,0.4,10,0.8840275810005883,0.8580485513744558,0.004764055008617992,0.9706128743214911,0.005552197484614061,0.001733850808585981,7,10
39,What is the mechanism of cytokine storm syndrome on the COVID-19?,0.5,10,0.8793666247624327,0.8509269372911172,0.0094389004222272,0.9676588959934673,0.01109249220887925,0.004445532374375727,7,10
39,What is the mechanism of cytokine storm syndrome on the COVID-19?,0.55,10,0.8770361466433548,0.8492059487054595,0.011019024817869632,0.9682679008791043,0.012975680204156808,0.005212880516865732,7,10
39,What is the mechanism of cytokine storm syndrome on the COVID-19?,0.6,10,0.8747056685242769,0.8477782729054696,0.012020973095759195,0.9692154783171387,0.014179383312763404,0.005686915873687954,7,10
39,What is the mechanism of cytokine storm syndrome on the COVID-19?,0.65,10,0.8723751904051991,0.8463505971054797,0.013022921379182052,0.970168118504572,0.015387147387525292,0.006160951230510129,7,10
39,What is the mechanism of cytokine storm syndrome on the COVID-19?,0.7,10,0.8702625373486373,0.8448295677072684,0.013903977062574067,0.9707755205471056,0.016457730167171145,0.0065416329891111935,7,10
39,What is the mechanism of cytokine storm syndrome on the COVID-19?,0.8,10,0.8665813566721735,0.8415543122951349,0.015393429151658587,0.9711197982920531,0.018291664515005277,0.007069799890601984,7,10
39,What is the mechanism of cytokine storm syndrome on the COVID-19?,1.0,10,0.8642852545738379,0.8328325475046136,0.01646360552246485,0.9636084187451133,0.019768206191982003,0.00812613369358355,7,10
4,what causes death from Covid-19?,0.4,10,0.9046939423470075,0.8775782302886773,0.004884426560860144,0.9700277510558045,0.005565801876436045,0.0016594084705400883,7,10
4,what causes death from Covid-19?,0.5,10,0.8890156938716004,0.8573246809618899,0.004567934897348675,0.9643526957643476,0.005328127136411847,0.002025767620216858,7,10
4,what causes death from Covid-19?,0.55,10,0.8811765696338968,0.8483500360346498,0.0068411801465826415,0.9627469286741414,0.008064100732004004,0.0034434553659877637,7,10
4,what causes death from Covid-19?,0.6,10,0.8733374453961931,0.839614285402403,0.009745404107737771,0.9613858764769998,0.011607001306638177,0.0048201815127492265,7,10
4,what causes death from Covid-19?,0.65,10,0.8668766399021263,0.8310954241918397,0.010903967891670809,0.9587239820946999,0.013119995098365351,0.005108705081792683,7,10
4,what causes death from Covid-19?,0.7,10,0.8620361003768652,0.8236585862946759,0.00948474005410155,0.9554803864183746,0.011515378109235475,0.004591803325169254,7,10
4,what causes death from Covid-19?,0.8,10,0.8523550213263431,0.810234701100777,0.009321442258230818,0.9505835958354266,0.011504619890467289,0.004052710581305852,7,10
4,what causes death from Covid-19?,1.0,10,0.834076435857081,0.7903299534377161,0.014019317124359585,0.9475509910858326,0.01773856230980421,0.006151121873961385,7,10
40,What are the observed mutations in the SARS-CoV-2 genome and how often do the mutations occur?,0.4,10,0.8777300045341653,0.8678675695752233,0.002106423488727914,0.988763703065869,0.00242712547694218,0.0008668795517012194,7,10
40,What are the observed mutations in the SARS-CoV-2 genome and how often do the mutations occur?,0.5,10,0.8635852644999318,0.848941289546288,0.004544002971359936,0.9830428151618318,0.005352552676273354,0.0019427527948684092,7,10
40,What are the observed mutations in the SARS-CoV-2 genome and how often do the mutations occur?,0.55,10,0.856512894482815,0.8404046238732329,0.0049982384353697935,0.9811931954400889,0.005947419009112604,0.002136994069840486,7,10
40,What are the observed mutations in the SARS-CoV-2 genome and how often do the mutations occur?,0.6,10,0.8494405244656983,0.8318679582001779,0.005452473913982927,0.979312776163377,0.006554494448589955,0.0023312353448125783,7,10
40,What are the observed mutations in the SARS-CoV-2 genome and how often do the mutations occur?,0.65,10,0.8423681544485815,0.8233312925271229,0.005906709403830244,0.9774007815692888,0.007174158758985418,0.002525476619784655,7,10
40,What are the observed mutations in the SARS-CoV-2 genome and how often do the mutations occur?,0.7,10,0.8352957844314647,0.8147946268540679,0.006360944902505108,0.9754564096221907,0.007806807621037948,0.0027197178947567313,7,10
40,What are the observed mutations in the SARS-CoV-2 genome and how often do the mutations occur?,0.8,10,0.8211510443972312,0.7977212955079578,0.007269415919718138,0.9714671873717556,0.009112726412912492,0.0031082004447009004,7,10
40,What are the observed mutations in the SARS-CoV-2 genome and how often do the mutations occur?,1.0,10,0.7928615643287641,0.7653437656576138,0.0069745589311489215,0.9652930600886841,0.0091129754289644,0.002930198507741661,7,10
41,What are the impacts of COVID-19 among African-Americans that differ from the rest of the U.S. population?,0.4,10,0.9137231918939742,0.904319195908732,0.0038328722486075033,0.9897080471759182,0.004238406379017453,0.0013961597741493556,7,10
41,What are the impacts of COVID-19 among African-Americans that differ from the rest of the U.S. population?,0.5,10,0.8921550554072811,0.880399853934148,0.004791534213088215,0.9868238134146237,0.005442452303549123,0.0017453040939528883,7,10
41,What are the impacts of COVID-19 among African-Americans that differ from the rest of the U.S. population?,0.55,10,0.8813709871639346,0.8684401829468559,0.005270865213829801,0.9853287612079367,0.006069347454587267,0.0019198762538546385,7,10
41,What are the impacts of COVID-19 among African-Americans that differ from the rest of the U.S. population?,0.6,10,0.870586918920588,0.8568913547577731,0.0050947561238739066,0.984268584945205,0.005945626707033469,0.0018016799780906645,7,10
41,What are the impacts of COVID-19 among African-Americans that differ from the rest of the U.S. population?,0.65,10,0.8598028506772414,0.8455342934300157,0.004823594973486295,0.9834048500351136,0.005704789280537372,0.0019518507413103078,7,10
41,What are the impacts of COVID-19 among African-Americans that differ from the rest of the U.S. population?,0.7,10,0.849018782433895,0.8341772321022581,0.004838268701510087,0.9825191731458633,0.00580004885690405,0.002102021504529951,7,10
41,What are the impacts of COVID-19 among African-Americans that differ from the rest of the U.S. population?,0.8,10,0.8274506459472016,0.8114631094467436,0.005673282674729581,0.9806785618226731,0.006991424019999666,0.00243090741395375,7,10
41,What are the impacts of COVID-19 among African-Americans that differ from the rest of the U.S. population?,1.0,10,0.7843143729738155,0.7660348641357141,0.009149627615672536,0.9766936454717863,0.011944139939369063,0.004743740465364109,7,10
42,Does Vitamin D impact COVID-19 prevention and treatment?,0.4,10,0.9565374501144451,0.9484535187485613,0.0026831627893004048,0.9915487560210877,0.0028289871208878096,0.0010670388768835462,7,10
42,Does Vitamin D impact COVID-19 prevention and treatment?,0.5,10,0.9456722954113804,0.9355679220076549,0.0033536056546784685,0.9893151428325073,0.0035845667383314034,0.0013336493347988476,7,10
42,Does Vitamin D impact COVID-19 prevention and treatment?,0.55,10,0.9402397180598481,0.9291251236372019,0.003688827089783275,0.9881789779678944,0.0039702156318223315,0.0014669545637564824,7,10
42,Does Vitamin D impact COVID-19 prevention and treatment?,0.6,10,0.9348071407083158,0.9226823252667488,0.00402404852596196,0.9870296075911659,0.004361250254575541,0.0016002597927141332,7,10
42,Does Vitamin D impact COVID-19 prevention and treatment?,0.65,10,0.9293745633567835,0.9162395268962955,0.00435926996296678,0.9858668001273395,0.0047577842201738845,0.0017335650216717996,7,10
42,Does Vitamin D impact COVID-19 prevention and treatment?,0.7,10,0.9239419860052512,0.9097967285258424,0.004694491400620769,0.9846903185549916,0.005159934360532737,0.0018668702506294346,7,10
42,Does Vitamin D impact COVID-19 prevention and treatment?,0.8,10,0.9130768313021864,0.8969111317849362,0.00536493427738942,0.982295356794679,0.005981567278257215,0.002133480708544736,7,10
42,Does Vitamin D impact COVID-19 prevention and treatment?,1.0,10,0.8913465218960571,0.873246131820057,0.003760688601547894,0.9796932061422113,0.004306561992676344,0.0012966020511070747,7,10
43,"How has the COVID-19 pandemic impacted violence in society, including violent crimes?",0.4,10,0.8595188321034252,0.8515533589643581,0.0028425296162824898,0.9907326368643095,0.003338052262208814,0.001016076364557726,7,10
43,"How has the COVID-19 pandemic impacted violence in society, including violent crimes?",0.5,10,0.8342598983214226,0.8248528249473791,0.001734235497160196,0.9887240494323519,0.002102478702513785,0.0008058057336368663,7,10
43,"How has the COVID-19 pandemic impacted violence in society, including violent crimes?",0.55,10,0.8253644739644425,0.8133608726673609,0.001954149939424389,0.9854566053231912,0.0024025620177866303,0.0008047190530162515,7,10
43,"How has the COVID-19 pandemic impacted violence in society, including violent crimes?",0.6,10,0.8176913725140859,0.8021482999532135,0.0039862382209094535,0.9809915169912048,0.004969452931760819,0.0015200091014633107,7,10
43,"How has the COVID-19 pandemic impacted violence in society, including violent crimes?",0.65,10,0.8100182710637295,0.7913441424595947,0.006362661626759227,0.976946040266954,0.008040321884462675,0.002402480676130168,7,10
43,"How has the COVID-19 pandemic impacted violence in society, including violent crimes?",0.7,10,0.8023451696133727,0.7812182191921547,0.007940382547412379,0.9736685017604102,0.010164103130650743,0.0029790995684402083,7,10
43,"How has the COVID-19 pandemic impacted violence in society, including violent crimes?",0.8,10,0.7869989667126595,0.761694025905765,0.010177249946719077,0.9678462845858684,0.013361336180386669,0.0034237746107773797,7,10
43,"How has the COVID-19 pandemic impacted violence in society, including violent crimes?",1.0,10,0.7563065609112329,0.723247382995946,0.014327716663403735,0.9562886538026912,0.019810257182063036,0.0049214133695457685,7,10
44,How much impact do masks have on preventing the spread of the COVID-19?,0.4,10,0.9246081016989846,0.9149519231691532,0.004059439745679477,0.9895564634226242,0.004436779291767204,0.0016705558581574203,7,10
