query_id,tau,head_k,eval_k,head_mean,tail_mean,tail_std,tail_to_head_ratio,tail_cv,tail_decay,n_tail_items,total_items
32,0.55,3,10,0.8539038548721876,0.839730032001153,0.00281581274235384,0.9834011489816309,0.00335323572463343,0.0010606554923309672,7,10
32,0.6,3,10,0.8406232841188688,0.8253062781078837,0.003068409810189834,0.9817789891139642,0.0037179043605781617,0.0011569289254196155,7,10
32,0.65,3,10,0.8273427133655499,0.811402590492326,0.0029792260844823983,0.9807333495349454,0.0036716990053910544,0.0012043347782352118,7,10
32,0.7,3,10,0.8140621426122312,0.7977796555376484,0.003556420440676373,0.9799984715880115,0.00445789813765004,0.001296883219334331,7,10
32,0.8,3,10,0.7897977461200615,0.7695494663363779,0.004657503153487776,0.9743627024980069,0.00605224661601147,0.0018781612453302138,7,10
32,1.0,3,10,0.7430196926160059,0.7123387710137156,0.006051517429591783,0.9587077948172953,0.008495280161404082,0.002347581527787262,7,10
33,0.4,3,10,0.9082387428556591,0.8957723659332978,0.003890327729136309,0.9862741189798127,0.004342986987640559,0.0013589156266216357,7,10
33,0.5,3,10,0.8853004684769538,0.8702567278843273,0.005244230709666436,0.9830071923281513,0.006026073159371757,0.002016212295990329,7,10
33,0.55,3,10,0.8740256308578102,0.8574156376154667,0.0058355802046024755,0.980995988383039,0.006806010934010529,0.0022934185661766604,7,10
33,0.6,3,10,0.8629113779549563,0.8447505843169436,0.00603826360569245,0.9789540454535985,0.007147983934897098,0.002256943823491556,7,10
33,0.65,3,10,0.8517971250521024,0.8329599098194306,0.005810408870912453,0.9778853265893336,0.0069756164761543395,0.002148173774331154,7,10
33,0.7,3,10,0.8406828721492486,0.8214721471400565,0.006244966960534851,0.9771486661074955,0.007602165188773124,0.0022202106662719662,7,10
33,0.8,3,10,0.8197207428271801,0.8014288734215368,0.005162397396482614,0.9776852427296697,0.006441491650335498,0.002565453351964025,7,10
33,1.0,3,10,0.7972494642209962,0.7680506557379486,0.009000567265548194,0.9633755683842595,0.011718715684059125,0.0036642318059036,7,10
34,0.4,3,10,0.8980558018140078,0.8792350010143231,0.0017373254015549016,0.9790427267863889,0.0019759511388316533,0.0006574384252253809,7,10
34,0.5,3,10,0.8753129207846101,0.8552820303832974,0.0030837997961321874,0.9771157377828292,0.003605594045685927,0.00136160324535582,7,10
34,0.55,3,10,0.8639414802699114,0.8449666388957036,0.004233514612093423,0.9780368904520249,0.005010274272634303,0.0019332002328414763,7,10
34,0.6,3,10,0.8525700397552125,0.8350185801025267,0.006218599308587396,0.9794134688831839,0.007447258608094509,0.002504797220327085,7,10
34,0.65,3,10,0.842047124537329,0.824726558295229,0.008218997855454803,0.9794304074708207,0.00996572472753161,0.0029534798885475816,7,10
34,0.7,3,10,0.8324859063763103,0.8143467839743522,0.009666378453846332,0.9782108955082315,0.011870100851470635,0.0034207740338864884,7,10
34,0.8,3,10,0.816445060701566,0.7937130042066013,0.009882903711729004,0.9721572735397147,0.012451482663570561,0.0037392123284096324,7,10
34,1.0,3,10,0.7858179026371509,0.7608261095618423,0.005837361324263673,0.968196457485331,0.0076723987924460085,0.00263016166559839,7,10
35,0.4,3,10,0.8962223929970158,0.8911844209386727,0.001717101374892617,0.9943786585810517,0.0019267632316597467,0.0006944609541973401,7,10
35,0.5,3,10,0.8702805354735275,0.863982380592995,0.00214633245505784,0.9927630750961177,0.0024842317427639007,0.0008680564933654576,7,10
35,0.55,3,10,0.8573096067117832,0.8503813604201562,0.0023609479976887705,0.9919186181545308,0.002776340248711794,0.0009548542629495323,7,10
35,0.6,3,10,0.8443386779500391,0.8367803402473173,0.002575563541452359,0.9910482157218325,0.0030779446141040194,0.001041652032533591,7,10
35,0.65,3,10,0.8313677491882948,0.8235690661387813,0.002343305049698804,0.9906194544386311,0.002845304839684118,0.0009816375487238713,7,10
35,0.7,3,10,0.8183968204265506,0.8104033646311849,0.002409488229122005,0.9902327873277911,0.002973196230766594,0.0010571507235736441,7,10
35,0.8,3,10,0.792454962903062,0.7840719616159918,0.0034468949921033364,0.9894214792265794,0.004396146222343164,0.0015150360224333184,7,10
35,1.0,3,10,0.745642846094689,0.7356630255459359,0.004521733231293082,0.9866158166727911,0.006146473418230448,0.0016464527024389528,7,10
36,0.4,3,10,0.9087873825285536,0.8924387943554078,0.005781323604845174,0.9820105467049306,0.006478117761589373,0.0026149404354493927,7,10
36,0.5,3,10,0.8859857217400161,0.8655505248376977,0.007227912149724674,0.9769350719758947,0.008350653072597934,0.003269325895963182,7,10
36,0.55,3,10,0.8745848913457474,0.8521063900788425,0.007951206502135174,0.9742980910265708,0.009331236797085252,0.0035965186262200926,7,10
36,0.6,3,10,0.8631840609514786,0.8386622553199875,0.008674500890077904,0.9715914522280903,0.010343258963965405,0.0039237113564769876,7,10
36,0.65,3,10,0.8517832305572098,0.8252181205611324,0.00939779530534872,0.968812358540213,0.011388256112163897,0.004250904086733882,7,10
36,0.7,3,10,0.840382400162941,0.8117739858022771,0.01012108974208875,0.9659578611414078,0.012467866572597871,0.004578096816990808,7,10
36,0.8,3,10,0.8175807393744035,0.7848857162845669,0.0115676786638674,0.9600100375225887,0.014738042015372134,0.005232482277504613,7,10
36,1.0,3,10,0.7719774177973283,0.7324291273499053,0.013552578801142965,0.9487701459451164,0.01850360436944837,0.006420612324188827,7,10
37,0.4,3,10,0.9270135374386629,0.9174316485278887,0.0010222552256020875,0.9896637012041389,0.00111425764223678,0.0003647924517233043,7,10
37,0.5,3,10,0.9088730755702211,0.8975348831601858,0.001412599397199116,0.9875249991282646,0.0015738657334692196,0.0005911341857656975,7,10
37,0.55,3,10,0.901318750932559,0.8881420791992534,0.0032048215104996803,0.9853806750168326,0.0036084558828573233,0.0014607009466958937,7,10
37,0.6,3,10,0.8954839603294095,0.8780123320806725,0.0034958229519552785,0.9804891778940297,0.003981519193097255,0.0015933245499778323,7,10
37,0.65,3,10,0.8896491697262601,0.8678825849620919,0.0037868244211278993,0.9755335187118023,0.004363291171804425,0.001725948153259771,7,10
37,0.7,3,10,0.8838143791231108,0.8577528378435112,0.004077825912083619,0.9705124267094897,0.0047540803506237765,0.0018585717565416937,7,10
37,0.8,3,10,0.8721447979168117,0.8374933436063496,0.004659828943020645,0.9602686911700559,0.005564019079787364,0.002123818963105571,7,10
37,1.0,3,10,0.8534013623355782,0.803651307707401,0.009112048884734185,0.9417038021921809,0.011338311525589857,0.003705243549125619,7,10
38,0.4,3,10,0.9290565214785613,0.9178898113261197,0.0068349211560166725,0.9879805911757982,0.0074463416759599195,0.002700337279612164,7,10
38,0.5,3,10,0.9113210039101357,0.8973634040077412,0.0085435562034602,0.9846842113344171,0.009520731696103912,0.0033753278598895875,7,10
38,0.55,3,10,0.902453245125923,0.887100200348552,0.009397873734538466,0.9829874346839667,0.01059392583931999,0.0037128231500282677,7,10
38,0.6,3,10,0.8935854863417102,0.8768369966893627,0.010252191268886435,0.981256981107745,0.011692243036727706,0.004050318440166979,7,10
38,0.65,3,10,0.8847177275574974,0.8665737930301732,0.01110650880574953,0.9794918379476634,0.012816575916648813,0.004387813730305691,7,10
38,0.7,3,10,0.8758499687732847,0.8563105893709838,0.01196082634458878,0.9776909515340079,0.013967859901598077,0.004725309020444387,7,10
38,0.8,3,10,0.8581144512048592,0.8357841820526054,0.013669461426713849,0.9739775164945651,0.016355252612155174,0.0054002996007217795,7,10
38,1.0,3,10,0.822643416068008,0.7947313674158482,0.017086731602524892,0.9660702947267589,0.02150000906354581,0.006750280761276579,7,10
39,0.4,3,10,0.8840275810005883,0.8580485513744558,0.004764055008617992,0.9706128743214911,0.005552197484614061,0.001733850808585981,7,10
39,0.5,3,10,0.8793666247624327,0.8509269372911172,0.0094389004222272,0.9676588959934673,0.01109249220887925,0.004445532374375727,7,10
39,0.55,3,10,0.8770361466433548,0.8492059487054595,0.011019024817869632,0.9682679008791043,0.012975680204156808,0.005212880516865732,7,10
39,0.6,3,10,0.8747056685242769,0.8477782729054696,0.012020973095759195,0.9692154783171387,0.014179383312763404,0.005686915873687954,7,10
39,0.65,3,10,0.8723751904051991,0.8463505971054797,0.013022921379182052,0.970168118504572,0.015387147387525292,0.006160951230510129,7,10
39,0.7,3,10,0.8702625373486373,0.8448295677072684,0.013903977062574067,0.9707755205471056,0.016457730167171145,0.0065416329891111935,7,10
39,0.8,3,10,0.8665813566721735,0.8415543122951349,0.015393429151658587,0.9711197982920531,0.018291664515005277,0.007069799890601984,7,10
39,1.0,3,10,0.8642852545738379,0.8328325475046136,0.01646360552246485,0.9636084187451133,0.019768206191982003,0.00812613369358355,7,10
4,0.4,3,10,0.9046939423470075,0.8775782302886773,0.004884426560860144,0.9700277510558045,0.005565801876436045,0.0016594084705400883,7,10
4,0.5,3,10,0.8890156938716004,0.8573246809618899,0.004567934897348675,0.9643526957643476,0.005328127136411847,0.002025767620216858,7,10
4,0.55,3,10,0.8811765696338968,0.8483500360346498,0.0068411801465826415,0.9627469286741414,0.008064100732004004,0.0034434553659877637,7,10
4,0.6,3,10,0.8733374453961931,0.839614285402403,0.009745404107737771,0.9613858764769998,0.011607001306638177,0.0048201815127492265,7,10
4,0.65,3,10,0.8668766399021263,0.8310954241918397,0.010903967891670809,0.9587239820946999,0.013119995098365351,0.005108705081792683,7,10
4,0.7,3,10,0.8620361003768652,0.8236585862946759,0.00948474005410155,0.9554803864183746,0.011515378109235475,0.004591803325169254,7,10
4,0.8,3,10,0.8523550213263431,0.810234701100777,0.009321442258230818,0.9505835958354266,0.011504619890467289,0.004052710581305852,7,10
4,1.0,3,10,0.834076435857081,0.7903299534377161,0.014019317124359585,0.9475509910858326,0.01773856230980421,0.006151121873961385,7,10
40,0.4,3,10,0.8777300045341653,0.8678675695752233,0.002106423488727914,0.988763703065869,0.00242712547694218,0.0008668795517012194,7,10
40,0.5,3,10,0.8635852644999318,0.848941289546288,0.004544002971359936,0.9830428151618318,0.005352552676273354,0.0019427527948684092,7,10
40,0.55,3,10,0.856512894482815,0.8404046238732329,0.0049982384353697935,0.9811931954400889,0.005947419009112604,0.002136994069840486,7,10
40,0.6,3,10,0.8494405244656983,0.8318679582001779,0.005452473913982927,0.979312776163377,0.006554494448589955,0.0023312353448125783,7,10
40,0.65,3,10,0.8423681544485815,0.8233312925271229,0.005906709403830244,0.9774007815692888,0.007174158758985418,0.002525476619784655,7,10
40,0.7,3,10,0.8352957844314647,0.8147946268540679,0.006360944902505108,0.9754564096221907,0.007806807621037948,0.0027197178947567313,7,10
40,0.8,3,10,0.8211510443972312,0.7977212955079578,0.007269415919718138,0.9714671873717556,0.009112726412912492,0.0031082004447009004,7,10
40,1.0,3,10,0.7928615643287641,0.7653437656576138,0.0069745589311489215,0.9652930600886841,0.0091129754289644,0.002930198507741661,7,10
41,0.4,3,10,0.9137231918939742,0.904319195908732,0.0038328722486075033,0.9897080471759182,0.004238406379017453,0.0013961597741493556,7,10
41,0.5,3,10,0.8921550554072811,0.880399853934148,0.004791534213088215,0.9868238134146237,0.005442452303549123,0.0017453040939528883,7,10
41,0.55,3,10,0.8813709871639346,0.8684401829468559,0.005270865213829801,0.9853287612079367,0.006069347454587267,0.0019198762538546385,7,10
41,0.6,3,10,0.870586918920588,0.8568913547577731,0.0050947561238739066,0.984268584945205,0.005945626707033469,0.0018016799780906645,7,10
41,0.65,3,10,0.8598028506772414,0.8455342934300157,0.004823594973486295,0.9834048500351136,0.005704789280537372,0.0019518507413103078,7,10
41,0.7,3,10,0.849018782433895,0.8341772321022581,0.004838268701510087,0.9825191731458633,0.00580004885690405,0.002102021504529951,7,10
41,0.8,3,10,0.8274506459472016,0.8114631094467436,0.005673282674729581,0.9806785618226731,0.006991424019999666,0.00243090741395375,7,10
41,1.0,3,10,0.7843143729738155,0.7660348641357141,0.009149627615672536,0.9766936454717863,0.011944139939369063,0.004743740465364109,7,10
42,0.4,3,10,0.9565374501144451,0.9484535187485613,0.0026831627893004048,0.9915487560210877,0.0028289871208878096,0.0010670388768835462,7,10
42,0.5,3,10,0.9456722954113804,0.9355679220076549,0.0033536056546784685,0.9893151428325073,0.0035845667383314034,0.0013336493347988476,7,10
42,0.55,3,10,0.9402397180598481,0.9291251236372019,0.003688827089783275,0.9881789779678944,0.0039702156318223315,0.0014669545637564824,7,10
42,0.6,3,10,0.9348071407083158,0.9226823252667488,0.00402404852596196,0.9870296075911659,0.004361250254575541,0.0016002597927141332,7,10
42,0.65,3,10,0.9293745633567835,0.9162395268962955,0.00435926996296678,0.9858668001273395,0.0047577842201738845,0.0017335650216717996,7,10
42,0.7,3,10,0.9239419860052512,0.9097967285258424,0.004694491400620769,0.9846903185549916,0.005159934360532737,0.0018668702506294346,7,10
42,0.8,3,10,0.9130768313021864,0.8969111317849362,0.00536493427738942,0.982295356794679,0.005981567278257215,0.002133480708544736,7,10
42,1.0,3,10,0.8913465218960571,0.873246131820057,0.003760688601547894,0.9796932061422113,0.004306561992676344,0.0012966020511070747,7,10
43,0.4,3,10,0.8595188321034252,0.8515533589643581,0.0028425296162824898,0.9907326368643095,0.003338052262208814,0.001016076364557726,7,10
43,0.5,3,10,0.8342598983214226,0.8248528249473791,0.001734235497160196,0.9887240494323519,0.002102478702513785,0.0008058057336368663,7,10
43,0.55,3,10,0.8253644739644425,0.8133608726673609,0.001954149939424389,0.9854566053231912,0.0024025620177866303,0.0008047190530162515,7,10
43,0.6,3,10,0.8176913725140859,0.8021482999532135,0.0039862382209094535,0.9809915169912048,0.004969452931760819,0.0015200091014633107,7,10
43,0.65,3,10,0.8100182710637295,0.7913441424595947,0.006362661626759227,0.976946040266954,0.008040321884462675,0.002402480676130168,7,10
43,0.7,3,10,0.8023451696133727,0.7812182191921547,0.007940382547412379,0.9736685017604102,0.010164103130650743,0.0029790995684402083,7,10
43,0.8,3,10,0.7869989667126595,0.761694025905765,0.010177249946719077,0.9678462845858684,0.013361336180386669,0.0034237746107773797,7,10
43,1.0,3,10,0.7563065609112329,0.723247382995946,0.014327716663403735,0.9562886538026912,0.019810257182063036,0.0049214133695457685,7,10
44,0.4,3,10,0.9246081016989846,0.9149519231691532,0.004059439745679477,0.9895564634226242,0.004436779291767204,0.0016705558581574203,7,10
44,0.5,3,10,0.9057607246374725,0.8936905746747809,0.005074008402708536,0.9866740192697993,0.00567758970106068,0.0020880222745012856,7,10
44,0.55,3,10,0.8963370361067162,0.8830599004275944,0.005581292738754733,0.9851873400916338,0.006320401069114524,0.002296755482673226,7,10
44,0.6,3,10,0.8869133475759602,0.8724292261804082,0.006088577078148656,0.9836690681957388,0.006978877936958991,0.002505488690845151,7,10
44,0.65,3,10,0.877489659045204,0.8624950597821414,0.00600224322661482,0.9829119362165722,0.006959162442195244,0.002702195949593343,7,10
44,0.7,3,10,0.868065970514448,0.8535954704324276,0.006842448250438728,0.9833301839105101,0.008016031583406101,0.002910019895448368,7,10
44,0.8,3,10,0.8545794872062205,0.8351853607263919,0.0068292050241607,0.9773056494215283,0.008176873476590974,0.0025850155568601135,7,10
44,1.0,3,10,0.8309463948961313,0.8006938552734726,0.00835108312582211,0.9635926699863229,0.010429807935730746,0.0032943327488814994,7,10
45,0.4,3,10,0.9591923559361364,0.9449111453145468,0.004119875472149152,0.985111213060438,0.004360066544434405,0.0014371964532045034,7,10
45,0.5,3,10,0.9489916004124631,0.931139925581073,0.0051497587896428415,0.9811887957452613,0.00553059604487388,0.0017962858673185192,7,10
45,0.55,3,10,0.9438912226506263,0.9242543157143359,0.0056647004756971145,0.9791957945311259,0.006128941330740762,0.001975830574375527,7,10
45,0.6,3,10,0.9387908448887896,0.9173687058475991,0.006179642173888367,0.9771811376753166,0.006736268781022688,0.002155375281432535,7,10
45,0.65,3,10,0.933690467126953,0.9104830959808623,0.006694583881415972,0.9751444702894935,0.007352782177909525,0.002334919988489575,7,10
45,0.7,3,10,0.9285900893651163,0.9035974861141253,0.007209525596279175,0.9730854296882722,0.007978691515935232,0.002514464695546551,7,10
45,0.8,3,10,0.918389333841443,0.8898262663806517,0.008239409042511416,0.9688987378138229,0.009259570495738485,0.0028735541096605983,7,10
45,1.0,3,10,0.8979878227940962,0.8622838269137041,0.010299175977891172,0.9602399999486643,0.01194406720436135,0.003591732937888646,7,10
46,0.4,3,10,0.9644014567771942,0.8869904824132753,0.011918944548827288,0.9197315870689282,0.013437511208010795,0.003996075504930656,7,10
46,0.5,3,10,0.9555025480516912,0.859310286704418,0.014273279078494114,0.8993280954159535,0.016610157354492113,0.004936816070201007,7,10
46,0.55,3,10,0.9510530936889395,0.84661494483349,0.014380171549548897,0.8901868365199723,0.01698549220906696,0.00507171811371508,7,10
46,0.6,3,10,0.9466036393261881,0.8341998202222474,0.014413435829263285,0.8812556655878145,0.01727815743885351,0.0052530201971513635,7,10
46,0.65,3,10,0.9421541849634365,0.821784695611005,0.0147336134271474,0.8722401372583163,0.01792879997137549,0.0056907909068417695,7,10
46,0.7,3,10,0.9377047306006849,0.8093695709997625,0.015322729210014723,0.8631390506916691,0.018931684312133868,0.006128561616532175,7,10
46,0.8,3,10,0.9288058218751818,0.7845393217772776,0.017184954550669058,0.8446752844349725,0.02190451654066064,0.007004103035912971,7,10
46,1.0,3,10,0.9110080044241755,0.7424630778352622,0.01228021628428715,0.8149907292028173,0.01653983430407281,0.00505883680943231,7,10
47,0.4,3,10,0.9214081226478869,0.9131150923428232,0.0028413234689690084,0.9909996123311441,0.00311168164100638,0.0010416913730634247,7,10
47,0.5,3,10,0.9017610822238881,0.891395004189845,0.0035517743915759706,0.9885046291768561,0.003984512337270774,0.0013022228628794621,7,10
47,0.55,3,10,0.8919375620118887,0.880534960113356,0.003906999877725927,0.9872159191582732,0.00443707524937222,0.0014324886077875046,7,10
47,0.6,3,10,0.8821140417998894,0.8696749160368666,0.004262225374918121,0.9858985061187309,0.0049009409105889865,0.001562754352695547,7,10
47,0.65,3,10,0.8722905215878901,0.8588148719603775,0.004617450880604121,0.984551420319251,0.005376538100771447,0.0016930200976035576,7,10
47,0.7,3,10,0.8624670013758907,0.8479548278838885,0.004972676392963622,0.9831736478394525,0.005864317566742525,0.0018232858425116,7,10
47,0.8,3,10,0.8428199609518922,0.8262347397309103,0.0056831274326975345,0.9803217508016181,0.006878344808581186,0.002083817332327637,7,10
47,1.0,3,10,0.8035258801038948,0.7839179363131176,0.006296981497740073,0.9755976200937773,0.008032704963169629,0.0025615027217907554,7,10
48,0.4,3,10,0.9016711831439385,0.8895603226608444,0.004916328153138751,0.9865684290354428,0.005526694511770801,0.0023471718685735992,7,10
48,0.5,3,10,0.8770903362002377,0.8619511636020999,0.00614583521957869,0.9827393234501656,0.0071301431903580265,0.0029341563051901325,7,10
48,0.55,3,10,0.8647999127283873,0.8481465840727275,0.006760588755584784,0.9807431425344162,0.007971014542228082,0.0032276485234984226,7,10
48,0.6,3,10,0.852509489256537,0.8347980264754512,0.006824550730968801,0.9792243218353712,0.008175092075603378,0.0030651188097108157,7,10
48,0.65,3,10,0.8402190657846864,0.8219821041540635,0.0067259944627446515,0.9782949918976294,0.008182653160881959,0.0029500728714056796,7,10
48,0.7,3,10,0.8279286423128361,0.8095053534376611,0.006978687426453075,0.9777477333992103,0.008620928072701739,0.0030634314807824114,7,10
48,0.8,3,10,0.8033477953691355,0.7850902593955567,0.008899321645804816,0.9772731859366222,0.011335412125296816,0.003501145863467281,7,10
48,1.0,3,10,0.7599902168329341,0.7385878762138592,0.011803370610163719,0.9718386629919216,0.015980996967713608,0.00428692994879606,7,10
49,0.4,3,10,0.8940742327825738,0.8705066998513732,0.0023269151102064903,0.9736402951040735,0.002673058243668634,0.0010155750501432692,7,10
49,0.5,3,10,0.8697080134971964,0.8434596197466141,0.002908907518467249,0.9698193033256823,0.003448781009031732,0.0012695955455089042,7,10
49,0.55,3,10,0.8575249038545075,0.8299360796942347,0.0031999039449194886,0.9678273784979734,0.003855602887030045,0.0013966057931917217,7,10
49,0.6,3,10,0.8453417942118188,0.8164125396418551,0.0034909004701665176,0.9657780382230636,0.00427590256232212,0.0015236160408745234,7,10
49,0.65,3,10,0.83315868456913,0.8028889995894757,0.0037818970714031393,0.963668763777805,0.004710361050328074,0.001650626288557341,7,10
49,0.7,3,10,0.8209755749264414,0.7893654595370962,0.004072893732341674,0.9614968869297027,0.005159706043801462,0.0017776365362401744,7,10
49,0.8,3,10,0.7966093556410638,0.762318379432337,0.004654887188537711,0.9569538369516996,0.006106224530496023,0.0020316570316057775,7,10
49,1.0,3,10,0.7481124655534872,0.7081232698728855,0.005613198778133116,0.9465465454435171,0.007926866715085829,0.0024387486724033775,7,10
5,0.4,3,10,0.8953670776775556,0.8753353391301527,0.0026050371461740934,0.9776273452008508,0.002976044756473328,0.0012066348834260626,7,10
5,0.5,3,10,0.8692097847430139,0.8441708538047544,0.0032555854919692063,0.9711934548163624,0.0038565480877431244,0.0015078778013177807,7,10
5,0.55,3,10,0.8561311382757432,0.8285886111420554,0.003580859745846584,0.9678290790951037,0.004321637659140685,0.0016584992602636398,7,10
5,0.6,3,10,0.8430524918084722,0.8130063684793563,0.003906134035728106,0.9643603172743579,0.004804555274313685,0.0018091207192094988,7,10
5,0.65,3,10,0.8299738453412013,0.7974241258166572,0.004231408353310696,0.9607822346363663,0.005306346041358142,0.0019597421781553737,7,10
5,0.7,3,10,0.8168951988739305,0.7818418831539582,0.00455668269266214,0.9570895804403154,0.005828138388136019,0.0021103636371012486,7,10
5,0.8,3,10,0.7907379059393888,0.75067739782856,0.005207231420353696,0.9493378174867724,0.006936710010740093,0.002411606554992967,7,10
5,1.0,3,10,0.7405165929369869,0.6916418427933344,0.008372489011499682,0.933999115469096,0.012105237846347908,0.002947845003930765,7,10
50,0.4,3,10,0.9362239305496128,0.8971083411048876,0.004882514799314812,0.9582198359085284,0.005442502957113807,0.002260870121148966,7,10
50,0.5,3,10,0.9202819531214715,0.8713873365436742,0.006104225177508142,0.9468699604377186,0.007005180040509111,0.0028266157387948354,7,10
50,0.55,3,10,0.9123109644074009,0.8585268342630675,0.006715080370072622,0.9410462745240935,0.007821631313174544,0.0031094885476177702,7,10
50,0.6,3,10,0.9043399756933304,0.8456663319824608,0.007325935564177878,0.9351199269214144,0.008662915014015029,0.0033923613564407046,7,10
50,0.65,3,10,0.8963689869792598,0.8328058297018541,0.007936790759468152,0.929088178863024,0.00953018155781827,0.003675234165263624,7,10
50,0.7,3,10,0.8883979982651892,0.8199453274212475,0.00854764595568943,0.9229481932899308,0.010424653534610693,0.003958106974086574,7,10
50,0.8,3,10,0.8724560208370479,0.7944327461278535,0.009589800273453224,0.9105705355390434,0.01207125501836989,0.004315429323912918,7,10
50,1.0,3,10,0.8405720659807656,0.7438044201267863,0.011511365145302783,0.8848788226847957,0.015476333339536482,0.00526729449005982,7,10
6,0.4,3,10,0.9340676934785205,0.9175005999715814,0.00633088599003575,0.9822634980070424,0.006900143705880784,0.0022313560138342214,7,10
6,0.5,3,10,0.917585120495206,0.8968762869967735,0.00791379656390223,0.9774311581172368,0.008823732635859843,0.002789286112079324,7,10
6,0.55,3,10,0.9093438340035488,0.8865641305093696,0.008705251851075513,0.9749492956983196,0.00981908871733167,0.0030682511612018753,7,10
6,0.6,3,10,0.9011025475118917,0.8762519740219655,0.009496707138355435,0.972422036139457,0.010837872461234964,0.003347216210324427,7,10
6,0.65,3,10,0.8928612610202346,0.8659398175345616,0.010288162425717468,0.9698481223668379,0.011880920841599762,0.003626181259446978,7,10
6,0.7,3,10,0.8846199745285773,0.8556276610471577,0.01107961771314399,0.9672262504621039,0.01294911118182438,0.003905146308569561,7,10
6,0.8,3,10,0.8681374015452629,0.8350033480723498,0.01266252828814201,0.9618331690191722,0.01516464373151813,0.004463076406814663,7,10
6,1.0,3,10,0.8351722555786342,0.7937547221227338,0.015828349438515174,0.9504083939819038,0.019941109006804403,0.005578936603304869,7,10
7,0.4,3,10,0.9337347753318618,0.9112618684110682,0.007732830143388521,0.9759322373820698,0.008485848482689127,0.002678352953298451,7,10
7,0.5,3,10,0.9171692929690876,0.8890780630865948,0.009665932264341601,0.969371815980063,0.010871860037559104,0.003348008234409156,7,10
7,0.55,3,10,0.9088865517877004,0.877986160424358,0.010632483327459114,0.9660019269703528,0.012110080781136805,0.003682835874964493,7,10
7,0.6,3,10,0.9006038106063133,0.8668942577621211,0.011599034391750418,0.9625700530608482,0.013379987568141481,0.00401766351551983,7,10
7,0.65,3,10,0.8923210694249263,0.8558023550998844,0.012565585456944648,0.959074468174805,0.014682812429837334,0.004352491156075167,7,10
7,0.7,3,10,0.8840383282435392,0.8447104524376478,0.013532136522848395,0.9555133815475733,0.016019852108847047,0.00468731879663052,7,10
7,0.8,3,10,0.8674728458807649,0.8225266471131741,0.015465238656252092,0.9481871980419677,0.0188021126252025,0.0053569740777412245,7,10
7,1.0,3,10,0.8343418811552165,0.7781590364642271,0.019331442927209796,0.9326620825827424,0.024842534779326544,0.006696284639962603,7,10
8,0.4,3,10,0.902977550940105,0.8915816773352002,0.002551539561129276,0.9873796711855789,0.00286181246877508,0.0011402187894091118,7,10
8,0.5,3,10,0.8857178659164776,0.8734230500939199,0.0047474848782821846,0.9861188124394037,0.005435493003959174,0.0022694336227029005,7,10
8,0.55,3,10,0.877088023404664,0.8646920476869122,0.0053222788493247665,0.985866896609039,0.006155114833728478,0.0025477964087709604,7,10
8,0.6,3,10,0.8684581808928501,0.8559719706875384,0.005876434316753475,0.9856225544533707,0.006865218158993424,0.0028152337872048294,7,10
8,0.65,3,10,0.8598283383810364,0.8472847303290763,0.0063661404988187825,0.9854114972814475,0.0075135786954950105,0.0030498345247271796,7,10
8,0.7,3,10,0.851264008822857,0.838569412990485,0.006817214190208817,0.9850873575050749,0.008129576496115497,0.0032563582821206116,7,10
8,0.8,3,10,0.8356992819599139,0.8204685216332674,0.006959782031887355,0.9817748313832139,0.008482692325639562,0.0030264479183470367,7,10
8,1.0,3,10,0.8045698282340279,0.7908541206230831,0.004671997980294664,0.982952744274478,0.005907534472493838,0.0017928273315886184,7,10
9,0.4,3,10,0.8936156446083686,0.8801509582850152,0.005153911162428099,0.9849323516160526,0.005855712720543482,0.0022139099064868756,7,10
9,0.5,3,10,0.8670215387099098,0.8511360197223602,0.005977246527032086,0.9816780572588928,0.007022668984191103,0.0025966294905915366,7,10
9,0.55,3,10,0.8537244857606803,0.8371808233651337,0.006927320328834659,0.9806217782534303,0.008274580754238479,0.002856262347249783,7,10
9,0.6,3,10,0.8404274328114508,0.8242250992564604,0.007747241272710323,0.98072131760289,0.009399424113266107,0.0030501444927665583,7,10
9,0.65,3,10,0.8275596434930249,0.8114907883565606,0.009306897643664405,0.9805828434689738,0.01146888883669626,0.0035445037462693563,7,10
9,0.7,3,10,0.815965916835792,0.798210450601864,0.011007669456943507,0.9782399413166897,0.013790435152338009,0.00381715773905538,7,10
9,0.8,3,10,0.7971437198378428,0.7737712513300622,0.009760439766793718,0.9706797307359643,0.012614115282799872,0.0035790770820168633,7,10
9,1.0,3,10,0.7718879477133141,0.7269921167409003,0.011322263964850494,0.9418363363420611,0.015574122062847272,0.004315134935689928,7,10
1,0.4,5,10,0.9166036698888735,0.8977495753645588,0.0008080286537496999,0.979430483268084,0.0009000601904173277,0.00044884935512699007,5,10
1,0.5,5,10,0.896098159245768,0.8726961270665365,0.0012532688114925956,0.9738845215362025,0.0014360884305804227,0.0005837075316023732,5,10
1,0.55,5,10,0.8860479988955859,0.8600130766191733,0.0013307618451183115,0.9706168037071763,0.0015473739659281865,0.000595971802570583,5,10
1,0.6,5,10,0.8759978385454039,0.8473980246354571,0.001356924330606199,0.9673517300482877,0.0016012833298613546,0.000636676148663895,5,10
1,0.65,5,10,0.865947678195222,0.8347829726517408,0.0014089879066522602,0.9640108677138166,0.0016878493606266563,0.0006899707553533752,5,10
